Post#,Post,Relevance,Sentiment,AD
267854,现货❗️法国原装欧莱雅洗发水  300ml  用过的都知道它的好，真心👍👍👍的好用，跟国内真是不一样的噢，落妈用过去屑的，洗二次头屑就少了，以前雪花一样大片大片😱，要的赶紧下手，详情见图,Y,L’Oreal=NEU,AD
133117,专业线的洗护产品的确比海飞丝飘柔强太多 我在:http://t.cn/8sAgA2p,Y,"Head & shoulders=NEG
 Rejoice=NEG",
224926,各位亲，请教如何去头屑，头痒啊？海飞丝，霸王，清扬，对我都没用。[泪]@曾令龙 @K_A蒙大杰 @酷开刘敏 @犹是浅尝人 @赌神枫 @海昇之歌 @清爽泡椒-丁小佳 @东边日出西边雨幸福_2l7 @GDMZ_TTL_GAFA,Y,"Head & shoulders=NEU
 Clear=NEU",
413532,"潘婷洗发水绿包装。 含牛油果精华,精油, 味道好闻, 和蓝包装金包装的味道不同。 很好用👍  我没发过这个,因为很贵, 日本超市就卖近100大洋了,  最近打折,   所以想要的小伙伴们 come on [鼓掌][鼓掌][鼓掌][鼓掌]",Y,Pantene=NEU,AD
257491,#我的极品前任洗发水#极品洗发水，洗完更油腻，换了欧莱雅洗发水，洗完特清爽！@巴黎欧莱雅 @YOKA时尚网@冰冰小透明 @Ailaty @Ailaty,Y,L’Oreal=POS,
10617,洗发水，应该是清扬牌子的,Y,Clear=NEU,
60644,月嫂今天走了，大成哄二娃，二娃这几天开始暴皮，刚才听见这个奇葩爹说，你的头皮屑好严重哦，我建议你用点海飞丝哦～～[汗],Y,Head & shoulders=NEU,
13798,发表了博文 《清扬、飘柔洗发水防腐剂过高》 - 随着生活水平的提高，人们对自己的生活质量要求也越来越高了。对洗发水、毛巾、浴巾、睡衣、床上用品等等生活用品都要高质量、健康、温馨，还要大品牌，就像雅尔顿 http://t.cn/8s854VM,Y,"Clear=NEG
 Rejoice=NEG",AD
191500,又来反馈[爱心]现在还在用沙宣海飞丝潘婷飘柔吗。错过Mascara护发神器，你就真的Out了！两天促销，价格惊喜。,Y,"Vidal Sassoon=NEU
 Head & shoulders=NEU
 Pantene=NEU
 Rejoice=NEU",AD
62306,我刚给我同学说完海飞丝 就看见海飞丝了 刚笑话完海飞丝要我微信 就有人管我要微信电话 [黑线],?,,
389577,欧莱雅的洗发露太香了……一个晚上了到现在头发上还有味道…… 我在:http://t.cn/zQfyA0J,Y,L’Oreal=Ambiguous,
78037,你要我问艾芙洛到底怎么样 到底好用不[思考]我想说 你见过谁用了潘婷 海飞丝 欧莱雅 卡诗……这么兴奋在家摆各种造型拍照的[酷]连小孩都这么喜欢 你说到底好不好也[good],Y,"Pantene=Ambiguous
 Head & shoulders=Ambiguous
 L’Oreal=Ambiguous",AD
227067,——你头发真长！——六根未尽！[哈哈]——你头发真多！——杂念太多！[衰]——你头发真粗！——[哼]还没看破红尘。——你多久剪一次？——随缘吧！[衰][疑问][黑线]——要不洗个头吧！——我家有海飞丝！,N,,SAR
122129,我姨妈的小儿子出生的时候我还在她那上班，还兼职干过保姆，换过尿布，后来来杭州之后就见过几次，现在看朋友圈他剃了一个很难看的西瓜头拎一个小包瞎得瑟，三年一个两大瓶海飞丝大小的娃怎么能长这么老大？还会跑！,Y,Head & shoulders=NEU,
14227,拉芳去屑效果无依据?是垄断，呼吁市场透明，不要只宣传效果，要把去屑方法、有效成分含量，作为产品指标，而不是品牌广告！去屑方法：海飞丝、飘柔、清扬和舒蕾使用了吡硫鎓锌(ZPT)；欧莱雅使用了水杨酸；霸王、追风和养元青使用了吡罗克酮乙醇胺盐(OCT)；拉芳则混合使用了ZPT、OCT和双吡啶硫酮(BPT)。,Y,"Head & shoulders=NEU
 Rejoice=NEU
 Clear=NEU
 L’Oreal=NEU",
275737,[吃惊]你头发都这样了。。。谁还会去买欧莱雅[衰]女神~~~酱紫是接不到广告滴，表闹！[不要][不要][不要][哈哈][哈哈][哈哈],Y,L’Oreal=NEG,AD
13244,诶呀我去！这么久没回家的后果就是连我的洗发露都没了无奈只好拿老爸的清扬男士凑活[汗]这味道简直就是¥@#%*&我妈咋忍受的[生病]沐浴露也是翻了半天才找到一个有bodywash字样全韩文夸张大瓶子，妈你去旅游就买这个？多亏有它我才不至于去用那个运动员专用激情男士[吐]我现在闻起来就像个man，肌肉man,Y,Clear=NEU,
389552,花98元剪个头就是不一样[挖鼻屎]，有什么不一样？[疑问]和10块钱的没什么不一样[哼]但是我躺在可按摩全身的床上洗头，而且洗头头疗半个多钟头，用的欧莱雅洗发水[鄙视]。。。那和10块钱剪的效果也一样[抓狂],Y,L’Oreal=NEG,SAR
52500,自从大爷代言了清扬 我爸就再也不愁没有洗头膏用了 @Clear清扬 谢亲妈~！！！ 我在:http://t.cn/zjso47V,Y,Clear=NEU,
196106,问题真是一个接着一个啊！海飞丝不是去屑的吗？怎么我越用头皮屑越多，这是个什么道理？求解！@琳琅满目的阳光 @guoweilih,Y,Head & shoulders=NEU,
52352,[衰]感觉用清扬洗发水洗完头之后，脱发灰常严重！！,Y,Clear=NEG,
41666,#杨宗纬闪耀正能量#  闪耀的年代，就要不留遗憾。我现在洗发水都换成清扬啦！ 详情:http://t.cn/zRp4Rcl,Y,Clear=POS,
154290,早晨麻麻去村头小卖店给我买洗发水，，回来拿一联甩给我告诉我这是最好的了，海飞丝！我接过来一看，，包装太差了，假的吧，我妈说假的里最好的，我再仔细一看！这是舒肤佳的！居然了！是沐浴液！怎么洗头！！ 我在:http://t.cn/8F993DO,Y,Head & shoulders=NEU,
69776,汪峰，就冲你留下帕尔哈提内个破嗓子你就赢不了你，奶奶的我算是看透了，谁让我偏爱莫艳琳的声音呢，绝对实力派绝对海飞丝 http://t.cn/RPP4uok,?,,
303786,有需要做护理的 想买洗护套装的本人推荐激活素和马油这两套洗护 营养油（欧莱雅 敢保证做完之后油全部吸收 没有残留物 头发越做越顺 有光泽 不打结）如有需要洗发水倒膜的各位 靓妹 美女 大姐 阿姨可以联系我15509436828阿旺（王）老师 http://t.cn/8kkpBsx,Y,L’Oreal=POS,
248122,有人问：“如果你们的pearl护发神器这么好为什么不做广告？为什么我没有听过？”知道吗？顶级的产品靠口碑，二流的产品靠价格，三流的产品靠广告，二十一世纪最大的谎言就是广告！你以为张柏芝真会骑大洋摩托？范冰冰用欧莱雅；明星家里用的东西绝对不是镜头前用的东西，#pearl护发神器#,Y,L’Oreal=NEU,AD
152491,最近用海飞丝的洗发水发现洗完头发就粘粘的硬硬的 跟上了摩丝一样 百度一下才发现原来宝洁出事了 原来我不关注新闻这么久了……脱节了………,Y,Head & shoulders=NEG,
95992,我爹说洗完澡蚊子就不会来咬你了……于是我半天洗了三次澡终于证明了他又在跑火车ORZ……好想念六神薄荷味的沐浴露啊，洗完之后好凉快好凉快！有种秋风扫落叶般的开光了一样的感觉，就跟那个柠檬味的海飞丝洗发膏以及传说中的ABC一样……,Y,Head & shoulders=POS,
14760,今天碰见一班的美女，他们是第一批在我这里买bingo的，看见我就笑嘻嘻的说头发变好了好多，完全离不开了。还叫我快点买咖啡瓶帮他们试用。[/大哭][/呲牙] 痛并快乐啊！ 小伙伴们你们的飘柔清扬海飞丝等等用完了就可以来找我了。向草一样的头发说[拜拜][拜拜][拜拜],Y,"Rejoice=NEU
 Clear=NEU
 Head & shoulders=NEU",AD
219545,明天就真的就完了 最后一次以学生身份走进一中 明天过后 有些人有些同学真的真的可能就再也不会见到了 最后一次说再见 虽然很不愿意 可是却不得不面对 毕竟没离别 哪来的成长 @张雨妹Jean @kuma熊仔_是表情帝 @Monster_Yuanjing @老呐只用海飞丝 #音乐#我想大声告诉你-樊凡 http://t.cn/brs4z,N,,
5835,今天又给他们买洗发水，清一色清扬，哈哈，然后又给超哥买了吃的，他说我在他身边真好，有好吃的吃，明天你们有事去了，等你回来咱就可以走了啊，只要每天能看到你和你在一起我什么都觉得安心，给老爸说有可能不回家了，直接从BD走了，然后他说直接打钱到卡，发自内心觉得老爸还是好,Y,Clear=NEU,
413927,[给力]不求与人相比，只求超越自己！所以，我经常会喺包包里面准备多一条干净嘅底底，因为经常会派得上用场。唔係因为我量大，而係因为我需求大，相好劲多。尤其中意一早就炮一次。YEAH！！！[给力][给力][萌][萌][干杯]@三水花园酒店 @-TAE-TAE- @Alisa潘婷 @破晓Shelly,N,,
211880,睡前最后一博：导师说，宝洁拥有潘婷和海飞丝等等洗发水，那叫品牌拓展   娃哈哈做八宝粥和衣服，那叫品牌延伸   万达又开商场又开酒店又开影院，却不能叫做万达品牌的拓展和延伸，只能说是投资多元化。  学术这个东西有时候我真不太懂,Y,"Pantene=NEU
 Head & shoulders=NEU",
32994,@Clear清扬 清扬君，我收到《闪耀》EP了，在打开的时候我泪奔了，清扬君，你真的太好太好了！[泪][泪]小伙伴们，还记得这个吗？我回清扬君的话，当时截到群里给你们看，你们说我想太多，太贪心！但是，清扬君满足了我的贪心，真的给我寄了签名海报！是签名海报！[泪][泪]清扬君，我要嫁给你！[泪][泪],N,,
231302,再度感觉市场营销的老师很扯，吹嘘自己叫多识广，人脉遍地，，你他妈的举的例子能不能有点水平？？目光能不能远大点？什么海飞丝有几种不同功能亲，这就像说明产品不单一？怎么不说保洁有几个品牌？,Y,Head & shoulders=Ambiguous,
395772,@华商影像  潘婷的（Pentax）的2014 http://t.cn/RZLsuI9 (来自@欧朋浏览器),N,,
66646,看来我这个损头发 这辈子离不开海飞丝了 [悲伤],Y,Head & shoulders=POS,
296370,情人节我老公买了凭产自西班牙的欧莱雅洗发水 和 看上去像酒瓶一样的瑞士巧克力回来 他嫌弃我头发太枯燥  我老公是有多么奇葩 他不知道今天过节么 😷😷有人过情人节买洗发水的吗 [哼][哼][哼],Y,L’Oreal=NEU,
58280,#卡凡洗发水#卡凡有机硅PK海飞丝石化硅，你更爱哪个？如此用心，只为家人朋友们能够用上安全的产品，为了家人朋友，你都做了些什么呢？支持卡凡，你值得拥有[good][good][good]@卡凡-汪涛,Y,Head & shoulders=NEG,AD
397197,用完潘婷 头皮屑跟雪一样[doge],Y,Pantene=NEG,
234543,昨天在QQ上跟周哥抱怨说用海飞丝有头屑，然后上微博看了个很腹黑的@黑童话集 里面发的白屑公主。昨晚竟然梦到自己一头的头皮屑，各种形状的。条状、片状、连椰子壳状的头皮屑都有。。。[打哈欠],Y,Head & shoulders=NEG,
266521,超级好用发油，比欧莱雅强多了，去年在美发店买了瓶300多块，还没这款好闻好用，不油用完头发还是很清爽！,Y,L’Oreal=NEG,AD
112955,"【青岛飘柔有假同架且同价 工商查处36家小超市】摆放在同一个货架上的海飞丝、飘柔洗发液,虽然售价相同,但经过厂家技术人员鉴定,却发现其中有真有假。日前,城阳区工商局对辖区内销售宝洁日用品的超市、便利店、日杂店进行了突击检查,36家小超市售假被查。 http://t.cn/8sdw5xy",Y,"Head & shoulders=NEU
 Rejoice=NEU",AD
387789,洗发露和护发素用的不是一套的，结果导致发根部分是艾诗的味道，发尾是欧莱雅的味道，嗅觉受刺激了[晕],Y,L’Oreal=NEU,
379709,[哼][哼][哼][衰][衰][衰]太扯了，今天去超市买洗发水，结果一激动把巴黎欧莱雅护发素给打翻了，[害羞][害羞][害羞] 售货员目不转睛的看着我，说，请到前台付账…,Y,L’Oreal=NEU,
826,本来用清扬控油挺管用的啊 不造为毛最近洗完头还是油！明天洗发水要到了好嗨森哦 不要再油了 ball ball you了[doge],Y,Clear=POS,
409139,最好闻的是衣服上的金纺味和头发上的潘婷味，不是浓浓的香水味。🍃,Y,Pantene=POS,
3842,头发短就是好 一瓶中样清扬用了一整个暑假【什么奇怪的东西混进去了,Y,Clear=NEU,
200667,每个人都会遇到 悲伤 难过 郁闷 烦躁 的时候。在这样的心情的奴隶下 不要迷失自己 那些情感只是你的一部分 你才是真正的老大！Good luck to u ！二慧的抓头照帅爆了。飘柔还是海飞丝？[酷][酷] 这个世界晚安[奥特曼]。明天继续袭击星球^_^。,Y,"Rejoice=NEU
 Head & shoulders=NEU",SAR
403772,这个潘婷二合一洗完头发特别舒服,Y,Pantene=POS,
263039,用欧莱雅的护发素洗了两遍头，暗叹他家的洗发露怎么不起沫#啥都是自家的好#,Y,L’Oreal=NEU,
124083,今天用海飞丝洗的头 有点毛哦 不过觉得比以前好点儿了 因为平时都用的mascara 修复作用真棒[哈哈],Y,Head & shoulders=POS,
72322,"📢📢韩国爱茉莉吕 自生花草光泽保湿洗发水+护发素套装新版紫色,红吕,蓝吕,绿吕各种吕,不同色针对发质效果详情请咨询.真心觉得棒子国的产品都好用到不行价格优美..🌸🌸海飞丝都被曝光了是时候该换个靠谱的洗发水了！#韩国吕 全系列#",Y,Head & shoulders=NEG,AD
414380,用了8年的潘婷，头发都没有脾气了，换了一下这个，还不错哦～对于我这种大油头，它能让我2天一洗，我都乐死了[哈哈][哈哈][哈哈],Y,Pantene=NEG,
62477,坚持正品坚持原装进口坚持做自己的事业走自己的路，给自己鼓励好好干，带小伙伴们远离国内提供给我们的劣质海飞丝 劣质多芬 劣质悦诗风吟 劣质高露洁，这些品牌国外本土生产供应本土市场上的其实都不错，只是给我们的，多少垃圾，无语😔回头给说说内供货和出口货 原装货 指导加工货和灌装货的区别。,Y,Head & shoulders=NEG,
256297,福音来了，经常掉头发的亲们，可以试下欧莱雅这个产品，全西班牙进口，滚珠式的，一盒10瓶，每次洗完头之后用1瓶，在头皮上滚啊滚啊[呲牙][呲牙]，本人亲自试过了，效果很好哦。快快赶走掉发，还你浓密的秀发，需要的亲赶快询价吧。[微笑][微笑],Y,L’Oreal=NEU,AD
70217,我的留海已经去不了的油阿 用了潘婷海飞丝舒蕾清扬沙宣飘柔就差没剃光头了😳😭😱 http://t.cn/RhykVdx,Y,"Pantene=NEU
 Head & shoulders=NEU
 Clear=NEU
 Vidal Sassoon=NEU
 Rejoice=NEU",
407298,下了直播再来两瓶，其实吸引我的不是味道，是它们酷似洗发水的外表……可惜白色像潘婷的卖完了。[黑线],?,,
260052,1.范爷真的好看但看写真就够了2.不要相信影评一点都不好笑除非你能get到男主的脸是最大笑点3.那些写影评的截影评的出来赔我钱我保证打不死你4.扎头发啊扎头发你是电影又不是欧莱雅番外长的好看也要扎头发好吗答应我！5.洗个澡准备看男神了真是一场噩梦快治愈我[可怜],N,,
188116,"【全球10大公司几乎控制你所买的一切】知道吗?当你纠结洗发露要用海飞丝还是潘婷?带小侄女去吃肯德基还是必胜客?不用纠结了,都是一家的~",Y,"Head & shoulders=NEU
 Pantene=NEU",
222748,近日，昆阳工商分局执法人员根据群众举报，在昆阳镇前宕村宕垟路一超市查获179瓶海飞丝、潘婷等品牌洗发露。经宝洁（中国）有限公司鉴定为侵犯宝洁公司注册商标专用权的产品。目前，此案在进一步调查中。,Y,"Head & shoulders=NEU
 Pantene=NEU",AD
